ANNOSCOLASTICO;AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;CODICESCUOLA;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SITOWEBSCUOLA;LONGITUDINE;LATITUDINE
201516;NORD EST;32013;M342;BLIC82100C;BLMM82101D;IC LONGARONE;PIETRO GONZAGA LONGARONE;Non Disponibile;LONGARONE;SCUOLA PRIMO GRADO;NO;Non Disponibile;BLIC82100C@istruzione.it;Non Disponibile;VIA DEL PARCO, 5;BELLUNO;VENETO;www.istruzionecomprensivo.it; 1.23037082E7;4,63E+13
201516;NORD EST;31044;F443;TVIS00300B;TVPC00301P;IS LEVI;LIC.CLASS.MONTEBELLUNA(S.C. I.S. LEVI);Non Disponibile;MONTEBELLUNA;LICEO CLASSICO;NO;Non Disponibile;TVIS00300B@istruzione.it;Non Disponibile;VIA SANSOVINO, 6/A;TREVISO;VENETO;www.liceolevi.it; 1.2046522999999998E7;4,58E+14
201516;SUD;84065;G538;SAIC829003;SAEE829015;IST.COMPR. PIAGGINE;PIAGGINE CAP. P.P.;Non Disponibile;PIAGGINE;SCUOLA PRIMARIA;NO;Non Disponibile;SAIC829003@istruzione.it;Non Disponibile;P.ZZA VENETO;SALERNO;CAMPANIA;www.scuolepiaggine.gov.it; 1.5378875500000002E7;4,03E+15
201516;NORD EST;36100;L840;VIIS013009;VIIS013009;I.I.S. A CANOVA;I.I.S. A CANOVA;Non Disponibile;VICENZA;ISTITUTO SUPERIORE;SI;Non Disponibile;VIIS013009@istruzione.it;viis013009@pec.istruzione.it;VIALE ASTICHELLO ,195;VICENZA;VENETO;Non Disponibile; 1.15568497E7;4,56E+15
201516;NORD EST;36061;A703;VIIC88200G;VIAA88201C;IC 2   BASSANO DEL GRAPPA;MONUMENTO AI CADUTI;Non Disponibile;BASSANO DEL GRAPPA;SCUOLA INFANZIA;NO;Non Disponibile;VIIC88200G@istruzione.it;Non Disponibile;VIA XI FEBBRAIO;VICENZA;VENETO;www.ic2bassano.gov.it; 1.1736577900000002E7;4,58E+15
201516;NORD EST;36100;L840;VIIC868009;VIEE86802C;IC VICENZA 7 - VIALE  FIUME;IC VICENZA 7- VIA TURRA;Non Disponibile;VICENZA;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC868009@istruzione.it;Non Disponibile;VIA ANTONIO TURRA 39/43;VICENZA;VENETO;www.ic7vicenza.it; 1.15643414E7;4,56E+15
201516;NORD EST;35018;I008;PDIC838004;PDAA838011;DI SAN MARTINO DI LUPARI;S.MARTINO DI L. LOC.CAMPAGNALTA;Non Disponibile;SAN MARTINO DI LUPARI;SCUOLA INFANZIA;NO;Non Disponibile;PDIC838004@istruzione.it;Non Disponibile;VIALE DEI MARTIRI;PADOVA;VENETO;www.icsanmartinodilupari.gov.it; 1.18529459E7;4,57E+15
201516;NORD EST;31040;E021;TVIC83700A;TVEE83701C;IC GIAVERA DEL MONTELLO;RICORDO AI CADUTI;Non Disponibile;GIAVERA DEL MONTELLO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC83700A@istruzione.it;Non Disponibile;VIA DEGLI ARTIGLIERI, 17;TREVISO;VENETO;www.icgiavera.it; 1.21712367E7;4,58E+23
201516;ISOLE;93100;B429;CLIC822005;CLMM822016;V. VENETO  CALTANISSETTA;S.M. S. BARBARA-CALTANISSETTA;Non Disponibile;CALTANISSETTA;SCUOLA PRIMO GRADO;NO;Non Disponibile;CLIC822005@istruzione.it;Non Disponibile;CORSO ITALIA;CALTANISSETTA;SICILIA;www.istitutocomprensivostatalevittorioveneto.it; 1.4090737799999999E7;3,75E+23
201516;NORD EST;30173;L736;VEIC83400V;VEEE834044;I.C. ILARIA ALPI;G. MAMELI-DESE;Non Disponibile;VENEZIA;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC83400V@istruzione.it;Non Disponibile;PIAZZA POMIATO 10;VENEZIA;VENETO;www.icilariaalpifavaro.it; 1.23308277E7;4,55E+15
201516;NORD EST;35136;G224;PDIC83000D;PDEE83001G;XIII IC DI PADOVA TARTINI;GOZZI - PADOVA;Non Disponibile;PADOVA;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC83000D@istruzione.it;Non Disponibile;VIA MONTANARI 55;PADOVA;VENETO;www.tartinipadova.it; 1.18391539E7;4,54E+15
201516;NORD EST;35012;B563;PDIS01400Q;PDIS01400Q;IIS I.NEWTON-CAMPOSAMPIERO;IIS I.NEWTON-CAMPOSAMPIERO;Non Disponibile;CAMPOSAMPIERO;ISTITUTO SUPERIORE;SI;Non Disponibile;PDIS01400Q@istruzione.it;pdis01400q@pec.istruzione.it;VIA PUCCINI,27;PADOVA;VENETO;www.iis-newton.it; 1.1933931700000001E7;4,56E+15
201516;NORD EST;31030;A237;TVIC84400D;TVIC84400D;IC ALTIVOLE;IC ALTIVOLE;Non Disponibile;ALTIVOLE;ISTITUTO COMPRENSIVO;SI;Non Disponibile;TVIC84400D@istruzione.it;tvic84400d@pec.istruzione.it;VIA LAGUNA 29;TREVISO;VENETO;Non Disponibile; 1.1956054399999999E7;4,58E+22
201516;NORD EST;31016;C992;TVIC825004;TVEE825027;IC CORDIGNANO I. NIEVO;SCUOLA PRIMARIA;Non Disponibile;CORDIGNANO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC825004@istruzione.it;Non Disponibile;VIA GENERAL CANTORE, 1;TREVISO;VENETO;www.iccordignano.it; 1.24139132E7;4,60E+15
201516;NORD EST;45100;H620;ROIC82000Q;ROAA82002N;ROVIGO 1;VIA MARCHI-COMMENDA EST-ROVIGO-;Non Disponibile;ROVIGO;SCUOLA INFANZIA;NO;Non Disponibile;ROIC82000Q@istruzione.it;Non Disponibile;VIA MARCHI;ROVIGO;VENETO;www.icrovigo1.it; 1.1800409499999998E7;4,51E+15
201516;SUD;80067;I862;NAIC8F600G;NAIC8F600G;SORRENTO;SORRENTO;Non Disponibile;SORRENTO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;NAIC8F600G@istruzione.it;NAIC8F600G@pec.istruzione.it;VIA V.VENETO 16;NAPOLI;CAMPANIA;Non Disponibile; 1.41956137E7;4,09E+22
201516;NORD EST;35143;G224;PDMM25500L;PDCT708005;CPIA DI PADOVA;CTP DI PADOVA (EX IC 11  VIVALDI);Non Disponibile;PADOVA;CENTRO TERRITORIALE;NO;Non Disponibile;PDMM25500L@istruzione.it;Non Disponibile;VIA MONTE SANTO, 24;PADOVA;VENETO;Non Disponibile; 1.186126E7;4,54E+13
201516;NORD EST;35023;A568;PDIC82200E;PDEE82205R;DI TRIBANO;BAGNOLI DI SOPRA - G. UNGARETTI;Non Disponibile;BAGNOLI DI SOPRA;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC82200E@istruzione.it;Non Disponibile;VIA S. PELLICO 2;PADOVA;VENETO;www.ictribano.gov.it; 1.1885771E7;4,52E+22
201516;NORD EST;30173;L736;VEIS02300L;VEIS02300L;I.I.S. BRUNO-FRANCHETTI;I.I.S. BRUNO-FRANCHETTI;Non Disponibile;VENEZIA;ISTITUTO SUPERIORE;SI;Non Disponibile;VEIS02300L@istruzione.it;VEIS02300L@pec.istruzione.it;VIA BAGLIONI  N. 26;VENEZIA;VENETO;www.itisdavinci.it; 1.22581138E7;4,55E+15
201516;SUD;85030;B743;PZIC878004;PZEE87808D;I.C. DON BOSCO FRANCAVILLA;CARBONE;Non Disponibile;CARBONE;SCUOLA PRIMARIA;NO;Non Disponibile;PZIC878004@istruzione.it;Non Disponibile;VITT.VENETO;POTENZA;BASILICATA;http://www.icfrancavillainsinni.it; 0.0; 0.0
201516;NORD EST;35034;E709;PDIC85700D;PDIC85700D;ISTITUTO COMPRENSIVO LOZZO A.;ISTITUTO COMPRENSIVO LOZZO A.;Non Disponibile;LOZZO ATESTINO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;PDIC85700D@istruzione.it;pdic85700d@pec.istruzione.it;VIA GUIDO NEGRI N. 3;PADOVA;VENETO;Non Disponibile; 1.1628867E7;4,53E+14
201516;NORD EST;37012;B296;VRIC81300D;VRIC81300D;IC BUSSOLENGO;IC BUSSOLENGO;Non Disponibile;BUSSOLENGO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VRIC81300D@istruzione.it;vric81300d@pec.istruzione.it;VIA CARLO ALBERTO DALLA CHIESA, 13;VERONA;VENETO;Non Disponibile; 1.0846687E7;4,55E+14
201516;NORD EST;36016;L157;VIIC88300B;VIEE88302E;IC THIENE;THIENE -  C. COLLODI;Non Disponibile;THIENE;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC88300B@istruzione.it;Non Disponibile;VIA LOMBARDIA, 34;VICENZA;VENETO;WWW.ICTHIENE.GOV; 1.14677336E7;4,57E+14
201516;NORD EST;36060;E762;VIIC84400R;VIEE844042;IC LUSIANA  POZZA;DANTE ALIGHIERI;Non Disponibile;LUSIANA;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC84400R@istruzione.it;Non Disponibile;VIA PIAZZETTA;VICENZA;VENETO;www.iclusiana.gov.it; 1.1593321999999998E7;4,58E+15
201516;NORD EST;30032;D578;VEIC86400P;VEEE86403V;I.C. ALVISE PISANI;ITALIA K2;Non Disponibile;FIESSO D'ARTICO;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC86400P@istruzione.it;Non Disponibile;VIA BOTTE;VENEZIA;VENETO;www.ICALVISEPISANI.IT; 1.20288466E7;4,54E+15
201516;NORD EST;30172;L736;VEIC87200N;VEEE87202R;I.C. C. GIULIO  CESARE;SILVIO PELLICO-ALTOBELLO;Non Disponibile;VENEZIA;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC87200N@istruzione.it;Non Disponibile;VIA P.KOLBE;VENEZIA;VENETO;www.scuolagiuliocesare.net/; 1.2244571299999999E7;4,55E+15
201516;NORD EST;31055;H131;TVIC82600X;TVEE826056;IC QUINTO DI TREVISO;S. PIO X;Non Disponibile;QUINTO DI TREVISO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC82600X@istruzione.it;Non Disponibile;VIA G. MARCONI, 31;TREVISO;VENETO;www.icquintotv.gov.it; 1.2164233299999999E7;4,56E+23
201516;NORD EST;35020;A458;PDIC87000X;PDMM870011;ISTITUTO COMPRENSIVO CODEVIGO;SC. SECONDARIA DI ARZERGRANDE;Non Disponibile;ARZERGRANDE;SCUOLA PRIMO GRADO;NO;Non Disponibile;PDIC87000X@istruzione.it;Non Disponibile;VIA  ROMA, 67;PADOVA;VENETO;www.istitutocomprensivodicodevigo.gov.it; 1.1995669299999999E7;4,53E+15
201516;NORD EST;31015;C957;TVIC86600A;TVIC86600A;IC CONEGLIANO 3 A BRUSTOLON;IC CONEGLIANO 3 A BRUSTOLON;Non Disponibile;CONEGLIANO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;TVIC86600A@istruzione.it;tvic86600a@pec.istruzione.it;L. EINAUDI, 77;TREVISO;VENETO;Non Disponibile; 1.22742161E7;4,59E+15
201516;NORD EST;30031;D325;VETD06000R;VETD06000R;MARIA LAZZARI;MARIA LAZZARI;Non Disponibile;DOLO;ISTITUTO TECNICO COMMERCIALE;SI;Non Disponibile;VETD06000R@istruzione.it;vetd06000r@pec.istruzione.it;VIA CURZIO FRASIO N.  27;VENEZIA;VENETO;www.itcslazzari.it; 1.20836294E7;4,54E+15
201516;NORD EST;37047;H783;VRIS00400V;VRIS00400V;M.O. LUCIANO DAL CERO;M.O. LUCIANO DAL CERO;Non Disponibile;SAN BONIFACIO;ISTITUTO SUPERIORE;SI;Non Disponibile;VRIS00400V@istruzione.it;vris00400v@pec.istruzione.it;VIA        FIUME     28/BIS;VERONA;VENETO;Non Disponibile; 1.12818138E7;4,54E+15
201516;NORD EST;37039;L364;VRIC860003;VRAA86001X;IC TREGNAGO - BADIA CALAVENA;TREGNAGO CAPOLUOGO;Non Disponibile;TREGNAGO;SCUOLA INFANZIA;NO;Non Disponibile;VRIC860003@istruzione.it;Non Disponibile;VIA FRACANZANA;VERONA;VENETO;istruzionetregnago.it; 1.11634709E7;4,55E+23
201516;NORD EST;37040;A374;VRIC8AA00T;VRMM8AA01V;IC 02 SAN BONIFACIO;ARCOLE;Non Disponibile;ARCOLE;SCUOLA PRIMO GRADO;NO;Non Disponibile;VRIC8AA00T@istruzione.it;Non Disponibile;VIA        VENEZIA;VERONA;VENETO;www.ic2san bonifacio.it; 1.12923456E7;4,54E+23
201516;NORD EST;31029;M089;TVSD01000A;TVSD01000A;LICEO ARTISTICO BRUNO MUNARI;LICEO ARTISTICO BRUNO MUNARI;Non Disponibile;VITTORIO VENETO;ISTITUTO D'ARTE;SI;Non Disponibile;TVSD01000A@istruzione.it;tvsd01000a@pec.istruzione.it;VIA GANDHI 14;TREVISO;VENETO;www.liceoartisticomunari.gov.it; 1.23013008E7;4,60E+15
201516;NORD EST;37010;I259;VRIC85000C;VRMM85001D;IC S.AMBROGIO V.P;SANT'AMBROGIO V.P.D.ALIGHIERI;Non Disponibile;SANT'AMBROGIO DI VALPOLICELLA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VRIC85000C@istruzione.it;Non Disponibile;VIA        GROLA;VERONA;VENETO;www.icsantambrogio.it; 1.08269743E7;4,55E+23
201516;NORD EST;37138;L781;VRIC878008;VREE87802B;STADIO - BORGO  MILANO;MONSIGNOR CHIOT;Non Disponibile;VERONA;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC878008@istruzione.it;Non Disponibile;VIA A.DI CAMBIO 17;VERONA;VENETO;www.icstadioborgomilano.gov.it; 1.0968559600000001E7;4,54E+15
201516;NORD EST;31046;F999;TVIC88400X;TVAA88402T;IC ODERZO;SCUOLA INFANZIA;Non Disponibile;ODERZO;SCUOLA INFANZIA;NO;Non Disponibile;TVIC88400X@istruzione.it;Non Disponibile;VIA CHIESA   9;TREVISO;VENETO;www.icoderzo.gov.it; 1.24668765E7;4,58E+23
201516;NORD EST;36047;F514;VIIC826007;VIMM826018;IC G.TOALDO - MONTEGALDA;SMS TOALDO MONTEGALDA;Non Disponibile;MONTEGALDA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VIIC826007@istruzione.it;Non Disponibile;V.LE DINO CATTANEO, 51;VICENZA;VENETO;www.icsmontegalda.gov.it; 1.1535421399999999E7;4,55E+23
201516;NORD EST;36040;E184;VIIC826007;VIEE82602A;IC G.TOALDO - MONTEGALDA;GRISIGNANO - CAP.;Non Disponibile;GRISIGNANO DI ZOCCO;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC826007@istruzione.it;Non Disponibile;VIA G. LEOPARDI, 23;VICENZA;VENETO;www.icsmontegalda.gov.it; 1.16960707E7;4,55E+15
201516;NORD EST;31016;C992;TVIC825004;TVAA825011;IC CORDIGNANO I. NIEVO;PONTE DELLA MUDA;Non Disponibile;CORDIGNANO;SCUOLA INFANZIA;NO;Non Disponibile;TVIC825004@istruzione.it;Non Disponibile;STRADA DEI MASUT, 14;TREVISO;VENETO;www.iccordignano.it; 1.24350371E7;4,59E+23
201516;NORD EST;30016;C388;VEIC804003;VEEE804026;GABRIELE D'ANNUNZIO;EMILIO SALGARI;Non Disponibile;IESOLO;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC804003@istruzione.it;Non Disponibile;VIALE DEL BERSAGLIERE 10;VENEZIA;VENETO;www.icgabrieledannunzio.it; 1.26300037E7;4,55E+15
201516;NORD EST;30038;I908;VEIC861007;VEIC861007;I.C. MARGHERITA HACK;I.C. MARGHERITA HACK;Non Disponibile;SPINEA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VEIC861007@istruzione.it;veic861007@pec.istruzione.it;VIA FREGENE 15;VENEZIA;VENETO;Non Disponibile; 1.21546492E7;4,55E+15
201516;NORD EST;32100;A757;BLIC830007;BLAA830025;IC  3 BELLUNO;SCUOLA MATERNA VISOME;Non Disponibile;BELLUNO;SCUOLA INFANZIA;NO;Non Disponibile;BLIC830007@istruzione.it;Non Disponibile;VIA VISOME, N. 3;BELLUNO;VENETO;www.ic3belluno.it; 1.21985046E7;4,61E+23
201516;NORD EST;36061;A703;VIIC88100Q;VIMM88101R;IC 3  BASSANO DEL GRAPPA;SMSBELLAVITIS BASSANO DEL GR.;Non Disponibile;BASSANO DEL GRAPPA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VIIC88100Q@istruzione.it;Non Disponibile;VIA COLOMBARE, 4;VICENZA;VENETO;www.ic3bassano.it; 1.172705E7;4,58E+13
201516;NORD EST;36072;C605;VIIC87800X;VIAA87802T;IC A.FAEDO  CHIAMPO;SCUOLA DELL' INFANZIA F.CORRADI;Non Disponibile;CHIAMPO;SCUOLA INFANZIA;NO;Non Disponibile;VIIC87800X@istruzione.it;Non Disponibile;VIA FOGAZZARO;VICENZA;VENETO;www.icchiampo.gov.it; 1.12659011E7;4,56E+15
201516;NORD EST;36045;E682;VIIC818008;VIEE81801A;IC LONIGO    RIDOLFI;LONIGO - ALMISANO;Non Disponibile;LONIGO;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC818008@istruzione.it;Non Disponibile;VIA CHIESA;VICENZA;VENETO;www.icridolfi.gov.it; 1.13728143E7;4,54E+15
201516;SUD;67051;A515;AQPM01000G;AQPM01000G;BENEDETTO CROCE;BENEDETTO CROCE;Non Disponibile;AVEZZANO;ISTITUTO MAGISTRALE;SI;Non Disponibile;AQPM01000G@istruzione.it;aqpm01000g@pec.istruzione.it;VIA CAVALIERI DI VITTORIO VENETO,9;L'AQUILA;ABRUZZO;LICEO STATALE B.CROCE; 1.3426095E7;4,20E+14
201516;NORD EST;30028;I040;VEIC832007;VEEE83204C;I.C. S.MICHELE AL TAGLIAMENTO;G PASCOLI-CESAROLO;Non Disponibile;SAN MICHELE AL TAGLIAMENTO;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC832007@istruzione.it;Non Disponibile;VIA MATTEOTTI 1;VENEZIA;VENETO;www.icsanmichele.gov.it; 1.3013331E7;4,57E+22
201516;NORD EST;35043;F382;PDIC874007;PDAA874047;DI MONSELICE ZANELLATO;MONSELICE LOC. MARENDOLE;Non Disponibile;MONSELICE;SCUOLA INFANZIA;NO;Non Disponibile;PDIC874007@istruzione.it;Non Disponibile;VIA MONTE FIORIN 1;PADOVA;VENETO;www.zanellato-ics.it; 1.17257562E7;4,52E+15
201516;NORD EST;32020;D470;BLIC82600G;BLEE82603Q;IC CENCENIGHE AGORDINO;PADRE FELICE CAPPELLO FALCADE;Non Disponibile;FALCADE;SCUOLA PRIMARIA;NO;Non Disponibile;BLIC82600G@istruzione.it;Non Disponibile;VIA MARMOLADA;BELLUNO;VENETO;www.iccencenighe.it; 1.19459772E7;4,64E+23
201516;NORD OVEST;10026;I327;TOIC858003;TOEE858015;I.C. - SANTENA;I.C. SANTENA - CAVOUR;Non Disponibile;SANTENA;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC858003@istruzione.it;Non Disponibile;VIA VITTORIO VENETO 25;TORINO;PIEMONTE;www.scuolesantena.gov.it; 7771272.700000001;4,49E+23
201516;NORD EST;31028;L700;TVIC83600E;TVMM83601G;IC VAZZOLA;SMS CADORIN VAZZOLA (I.C.);Non Disponibile;VAZZOLA;SCUOLA PRIMO GRADO;NO;Non Disponibile;TVIC83600E@istruzione.it;Non Disponibile;VIA       NARDI   30;TREVISO;VENETO;www.istitutocomprensivovazzola.it; 1.2374569799999999E7;4,58E+23
201516;NORD EST;37042;B402;VRIC85300X;VRIC85300X;IC CALDIERO;IC CALDIERO;Non Disponibile;CALDIERO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VRIC85300X@istruzione.it;vric85300x@pec.istruzione.it;VIA        CONTI DA PRATO      9;VERONA;VENETO;Non Disponibile; 1.1180757E7;4,54E+14
201516;NORD EST;36054;F442;VIIC856003;VIMM856025;IC MONTEBELLO VICENTINO;SMS  MONTEBELLO VICENTINO;Non Disponibile;MONTEBELLO VICENTINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;VIIC856003@istruzione.it;Non Disponibile;VIA  G. GENTILE, 7;VICENZA;VENETO;www.ic-montebello.gov.it; 1.14426674E7;4,55E+15
201516;NORD EST;35030;A613;PDIC89300L;PDAA89306P;ESTE - G.PASCOLI;BEATA IMELDA;Non Disponibile;BAONE;SCUOLA INFANZIA;NO;Non Disponibile;PDIC89300L@istruzione.it;Non Disponibile;VIA MONTE GULA, 3;PADOVA;VENETO;www.ic-este.it; 1.1685925799999999E7;4,52E+15
201516;NORD EST;35042;D442;PDIS026002;PDRI02601N;I.I.S. EUGANEO - ESTE;I.P.I. A.(S.A.EUGANEO) ESTE;Non Disponibile;ESTE;IST PROF INDUSTRIA E ARTIGIANATO;NO;Non Disponibile;PDIS026002@istruzione.it;Non Disponibile;VIA RESTARA, 2;PADOVA;VENETO;www.iiseuganeo.it; 1.16582777E7;4,52E+15
201516;NORD EST;37067;L567;VRIC865006;VRAA865068;IC VALEGGIO SUL MINCIO;GASILDA POLI;Non Disponibile;VALEGGIO SUL MINCIO;SCUOLA INFANZIA;NO;Non Disponibile;VRIC865006@istruzione.it;Non Disponibile;VIA  AGIDE DAL BUE;VERONA;VENETO;www.icvaleggio.gov.it; 1.0723239299999999E7;4,54E+15
201516;NORD EST;31033;C111;TVRH01000N;TVRH01000N;IPSSAR G. MAFFIOLI;IPSSAR G. MAFFIOLI;CONVITTO ANNESSO;CASTELFRANCO VENETO;IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE;SI;Non Disponibile;TVRH01000N@istruzione.it;tvrh01000n@pec.istruzione.it;VIA VALSUGANA, 74;TREVISO;VENETO;www.ipssarmaffioli.it; 1.190676E7;4,57E+13
201516;NORD EST;31044;F443;TVIC87900C;TVAA87902A;IC MONTEBELLUNA 2;PILASTRONI FELTRINA;Non Disponibile;MONTEBELLUNA;SCUOLA INFANZIA;NO;Non Disponibile;TVIC87900C@istruzione.it;Non Disponibile;PIAZZA VIENNA;TREVISO;VENETO;www.icmontebelluna2.gov.it; 1.20529397E7;4,58E+23
201516;NORD EST;37131;L781;VRIC89000V;VRIC89000V;IC VR 15 BORGO VENEZIA;IC VR 15 BORGO VENEZIA;Non Disponibile;VERONA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VRIC89000V@istruzione.it;vric89000v@pec.istruzione.it;VIA CESARE BETTELONI,21;VERONA;VENETO;Non Disponibile; 1.1019496799999999E7;4,54E+23
201516;NORD EST;37020;D818;VRIC83200V;VREE832033;IC FUMANE - LORENZI B.;BREONIO;DI MONTAGNA;FUMANE;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC83200V@istruzione.it;Non Disponibile;VIALE RISORGIMENTO, 4;VERONA;VENETO;www.fumanescuola.it; 1.12101821E7;4,52E+22
201516;NORD EST;30029;I373;VEIC86300V;VEAA86303T;I.C. RITA LEVI MONTALCINI;SCUOLA INFANZIA;Non Disponibile;SANTO STINO DI LIVENZA;SCUOLA INFANZIA;NO;Non Disponibile;VEIC86300V@istruzione.it;Non Disponibile;VIA VIVALDI,18;VENEZIA;VENETO;www.icsanstino.gov.it; 1.2677149799999999E7;4,57E+15
201516;NORD EST;36070;C119;VIIC812009;VIEE81203D;IC CASTELGOMBERTO - FERMI;IC CASTELGOMBERTO-VALLE;Non Disponibile;CASTELGOMBERTO;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC812009@istruzione.it;Non Disponibile;VIA S. CECILIA;VICENZA;VENETO;www.icfermicast.it; 1.14113671E7;4,56E+15
201516;NORD EST;35011;B524;PDIC862001;PDEE862057;ISTIT. COMPR.  CAMPODARSEGO;CAMPODARSEGO-S.ANDREA;Non Disponibile;CAMPODARSEGO;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC862001@istruzione.it;Non Disponibile;VIA CALTANA 151;PADOVA;VENETO;www.scuole-statali-campodarsego.it/index.htm; 1.1937635700000001E7;4,55E+15
201516;NORD EST;35040;F148;PDIC87700P;PDAA87701G;DI CASALE SCODOSIA SCULDASCIA;P.SCARMIGNAN;Non Disponibile;MERLARA;SCUOLA INFANZIA;NO;Non Disponibile;PDIC87700P@istruzione.it;Non Disponibile;VIA MARCONI 118;PADOVA;VENETO;www.icsculdascia.it; 1.15135591E7;4,52E+23
201516;NORD EST;35044;F394;PDEE068002;PDEE068002;C/O EDUCANDATO SAN BENEDETTO;C/O EDUCANDATO SAN BENEDETTO;EDUCANDATO FEMMINILE;MONTAGNANA;SCUOLA PRIMARIA;NO;Non Disponibile;PDEE068002@istruzione.it;Non Disponibile;VIA SAN BENEDETTO,14;PADOVA;VENETO;Non Disponibile; 1.1464673999999998E7;4,52E+23
201516;SUD;70043;F376;BAIC876001;BAAA87601T;4 CD C. BREGANTE- SM VOLTA;VIA VENETO;Non Disponibile;MONOPOLI;SCUOLA INFANZIA;NO;Non Disponibile;BAIC876001@istruzione.it;Non Disponibile;VIA VITTORIO VENETO, 131;BARI;PUGLIA;www.icbregantevolta.gov.it; 1.7290883900000002E7;4,10E+15
201516;NORD EST;35016;G587;PDIC82800D;PDAA82801A;PIAZZOLA S. BRENTA L. BELLUDI;LA GABBIANELLA;Non Disponibile;PIAZZOLA SUL BRENTA;SCUOLA INFANZIA;NO;Non Disponibile;PDIC82800D@istruzione.it;Non Disponibile;VIA G. DOSSETTI, 2/4;PADOVA;VENETO;www.comprensivobelludi.gov.it; 1.1825513E7;4,55E+14
201516;NORD EST;30030;I242;VEIC82100R;VEEE821031;F. E  P.  CORDENONS;ENRICO FERMI;Non Disponibile;SANTA MARIA DI SALA;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC82100R@istruzione.it;Non Disponibile;VIA CALTANA, 29;VENEZIA;VENETO;www.iccordenons.it; 1.20315324E7;4,55E+15
201516;NORD EST;31031;B349;TVIC82100R;TVIC82100R;IC CAERANO DI SAN MARCO;IC CAERANO DI SAN MARCO;Non Disponibile;CAERANO DI SAN MARCO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;TVIC82100R@istruzione.it;tvic82100r@pec.istruzione.it;VIA DELLA PACE, 1;TREVISO;VENETO;Non Disponibile; 1.2002792E7;4,58E+14
201516;NORD EST;31014;C848;TVIC817005;TVEE817028;IC CAPPELLA MAGGIORE;G.PASCOLI - COLLE UMBERTO;Non Disponibile;COLLE UMBERTO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC817005@istruzione.it;Non Disponibile;VIA GARIBALDI  8;TREVISO;VENETO;www.iccappellamaggiore.gov.it; 1.23431196E7;4,59E+15
201516;NORD OVEST;17022;B005;SVIC817004;SVEE81705A;ISTITUTO COMPRENSIVO PIETRA LIG;EE  BORGIO VEREZZI;Non Disponibile;BORGIO-VEREZZI;SCUOLA PRIMARIA;NO;Non Disponibile;SVIC817004@istruzione.it;Non Disponibile;VIA V. VENETO, 21;SAVONA;LIGURIA;www.icpietraligure.it; 8307782.899999999;4,42E+15
201516;NORD EST;31030;B061;TVIC86500E;TVEE86506T;IC CRESPANO DEL GRAPPA;MONTE GRAPPA - BORSO DEL GRAPPA;Non Disponibile;BORSO DEL GRAPPA;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC86500E@istruzione.it;Non Disponibile;VIA MARTIRI DEL GRAPPA,N.  24;TREVISO;VENETO;www.iccrespano.gov.it; 1.17993827E7;4,58E+23
